Elizabeth, [40492, 40825, 40941, 41578, 45152, 54509, 54960, 55326, 55515, 57557, 58961, 59569, 85712, 89639, 90770, 94002, 96776, 104381, 113983, 114223, 114575, 115356, 126662, 127712, 130582, 131490, 134963, 135874, 138089, 139766, 140019, 141737, 141986, 142522, 142950, 143372, 146142, 146831, 147210, 147444, 147533, 147756, 148323, 152865, 154368, 156627, 62509, 63067, 63268, 64625, 67125, 67725, 68049, 69055, 85452, 99229, 105963, 123409, 126990, 134794, 135699, 139254, 139395, 140488, 140785, 141304, 142056, 142618, 142714, 143714, 144723, 145387, 146297, 146861, 147773, 148034, 148692, 150857, 151886, 153048, 153474, 156896, 157865, 165132, 170372, 171918, 180039, 185654, 186454]
Justine, [99306, 99539, 100051, 100257, 100401, 100718, 101299, 101386, 101886, 102298, 102646, 128463, 128918, 129194, 129214, 129819, 130051, 131011, 132638, 132894, 133098, 135158, 139881, 140939, 141255, 142031, 142121, 142741, 143006, 143621, 144449, 144793, 145180, 145942, 146127, 147163, 147337, 147742, 149278, 149575, 154248, 156287, 158884, 77619, 115375, 119709, 132061, 132083, 132217, 155612, 180021]
Clerval, [45564, 45620, 58922, 59584, 89578, 92490, 92852, 96081, 97605, 104727, 105396, 106099, 107673, 109531, 110101, 110577, 116128, 116664, 116917, 117611, 67150, 70149, 70796, 84003, 86094, 86834, 101096, 105995, 115046, 115391, 122272, 123876, 124666, 129187, 140201, 155635, 170402, 185620, 186488, 201594, 201852]
Felix, [195621, 196808, 197237, 199451, 200581, 200987, 201245, 203354, 203992, 204783, 206442, 206823, 208943, 209061, 1266, 3505, 7285, 7446, 10248, 10853, 11418, 11842, 12676, 12813, 26453, 35300, 36233, 36743, 37071, 39543, 49165, 205728]
William, [102932, 113031, 113514, 113751, 114980, 115301, 120476, 121983, 126180, 126728, 128434, 129588, 136905, 144621, 149266, 154236, 156275, 77607, 115363, 132208, 155586, 165123, 180012]
Victor, [40751, 47338, 93112, 97009, 103281, 112290, 112698, 113141, 115326, 115608, 126347, 129533, 142578, 151017, 156037, 63468, 73249, 136121, 137786, 142896, 148017, 151069]
Frankenstein, [66092, 89405, 90949, 116384, 148638, 170249, 171009, 172297, 70533, 181445, 181771, 189095, 190423, 194276, 198748, 200174, 201151, 201923, 203060, 205206, 208283]
Kirwin, [109246, 109301, 109422, 113733, 115670, 118791, 119798, 121023, 121274, 122021, 122481, 124349, 125652]
Ernest, [98056, 98346, 113526, 126258, 127019, 127127, 128073, 129498, 123423, 127004, 155830, 157666]
Margaret, [947, 4969, 6670, 7387, 15353, 19156, 23220, 180271, 187548, 198167]
