Joe, [4677, 10207, 10546, 10996, 11194, 11390, 11428, 11494, 11644, 11774, 12069, 12173, 12313, 12414, 12643, 12866, 13046, 14164, 14474, 14756, 15560, 15798, 16273, 16571, 17015, 17084, 17585, 17797, 18108, 18244, 18512, 18623, 19027, 19063, 19499, 19918, 19989, 20534, 20573, 22028, 22046, 22105, 22125, 22268, 22362, 22387, 22574, 23046, 23246, 23304, 23476, 23735, 23750, 24299, 24778, 25036, 26510, 27720, 29868, 29877, 38237, 38326, 38588, 38729, 38950, 39053, 39216, 39364, 39431, 40293, 40764, 41067, 41113, 42119, 42332, 43153, 43175, 43324, 43378, 44643, 45216, 45597, 48005, 48306, 49407, 50181, 51203, 52982, 52990, 53669, 53677, 55040, 55756, 56137, 56833, 57036, 57992, 58207, 59665, 60285, 60557, 62163, 62924, 63222, 63282, 63534, 63545, 63599, 63675, 64166, 64383, 64397, 64428, 65234, 65853, 65879, 66503, 67721, 67774, 68080, 68193, 68989, 73285, 74660, 74680, 74752, 77314, 77340, 77663, 77873, 77912, 79325, 79661, 79804, 79998, 80142, 80358, 80947, 81221, 81887, 84106, 84175, 87432, 87925, 88069, 88143, 88358, 88427, 88468, 88782, 88898, 89047, 89135, 89210, 89287, 89350, 89408, 89442, 89669, 89731, 89851, 89936, 89992, 90648, 91092, 91214, 91250, 91494, 92069, 92207, 92816, 93033, 93401, 93565, 93592, 93833, 94060, 94334, 94740, 94909, 95122, 95424, 95514, 95620, 95752, 95973, 96273, 96384, 96559, 96819, 96995, 97755, 97879, 97975, 98009, 98257, 98528, 98570, 99035, 99227, 99467, 99707, 100192, 100249, 100592, 100794, 101335, 101468, 102459, 104200, 122809, 122916, 130817, 132005, 133664, 133907, 134433, 134914, 135170, 136998, 137187, 137377, 137386, 137840, 138262, 138360, 138428, 138510, 138677, 138735, 138795, 138893, 139078, 139163, 139184, 139212, 139290, 139295, 139424, 139459, 139527, 139776, 139862, 140228, 140260, 140407, 140857, 141021, 141059, 141122, 141423, 141735, 141944, 142477, 142892, 143056, 143141, 147524, 148273, 148443, 148511, 149108, 149206, 149281, 149496, 149564, 149640, 149779, 150049, 150282, 150551, 151069, 151186, 151447, 151802, 151881, 152000, 152290, 152718, 154196, 154571, 154707, 155141, 155527, 155842, 155966, 156135, 156372, 156620, 156678, 186183, 189965, 191244, 192699, 192867, 195220, 195313, 195439, 195453, 197423, 197533, 197760, 198159, 198210, 198454, 199136, 199217, 200035, 200152, 200431, 200468, 200662, 200825, 200918, 201227, 201312, 201725, 202172, 202838, 203393, 203485, 204165, 204265, 204398, 204756, 205222, 205388, 205753, 206128, 206637, 206854, 206995, 207224, 207489, 207511, 207543, 207579, 207780, 207836, 208149, 208278, 208596, 208691, 208912, 210091, 213862, 214228, 215157, 215773, 216270, 216470, 216524, 216679, 217083, 217609, 219501, 219610, 219872, 219921, 220887, 221261, 221355, 221404, 221476, 221682, 221717, 221774, 221923, 222155, 222529, 222988, 223023, 223410, 223444, 223854, 224107, 224255, 224374, 224584, 224668, 224729, 224746, 225137, 226847, 227236, 227302, 227710, 227853, 228025, 228651, 228774, 229012, 229271, 229834, 230663, 231253, 231414, 231755, 231932, 232208, 232504, 232823, 240827, 241269, 241775, 242200, 243073, 243153, 243338, 245076, 245493, 247278, 248389, 248776, 249022, 250455, 250560, 257398, 259660, 259700, 268199, 268842, 268930, 269615, 275895, 275958, 277189, 277643, 278571, 278753, 278807, 279107, 279349, 279509, 285336, 285886, 285956, 286084, 286309, 286357, 286598, 286838, 287050, 287195, 287328, 287441, 287616, 288017, 288134, 288345, 288617, 289329, 289990, 290358, 290393, 290515, 290607, 290655, 290854, 290903, 290978, 291243, 291653, 292332, 293494, 293616, 293954, 294247, 294386, 294768, 295055, 295654, 296479, 297209, 297360, 297552, 299361, 299532, 299606, 299704, 299997, 300187, 300423, 300462, 300589, 300864, 301403, 301496, 302073, 303794, 319533, 322986, 323411, 323564, 323848, 325109, 325268, 325384, 326419, 327006, 373880, 373967, 395442, 443461, 445214, 445372, 445516, 445954, 445990, 446611, 446629, 446886, 446915, 447157, 447206, 447332, 447380, 447657, 447784, 447807, 447981, 448146, 448518, 448554, 448633, 448961, 449380, 449465, 449508, 449587, 449988, 450326, 450775, 450914, 451154, 451449, 451752, 451937, 452034, 453586, 453591, 453772, 453779, 453840, 454066, 454266, 454559, 454828, 455069, 455120, 455479, 455544, 455639, 455746, 455796, 456295, 456463, 456701, 456846, 456870, 456912, 456939, 457944, 458730, 459002, 471947, 482958, 918, 999, 7027, 18711, 58250, 58545, 72063, 74257, 74818, 75894, 76610, 79605, 79707, 80070, 82606, 82952, 84136, 84158, 84538, 85225, 86274, 86599, 165849, 165885, 225328, 225382, 361783, 361793, 361848, 362228, 362302, 362333, 371760, 379282, 418377, 451809, 452017, 452099, 452222, 452292, 452415, 452474, 452549, 452592, 452608, 452670, 452829, 452940, 453190, 453312, 453517, 453888, 453964, 454192, 454348, 454500, 454878, 455332, 455550, 456422, 456627, 456664, 456867, 456915, 457022, 457176, 457616, 457776, 458050, 458143, 458407, 458676, 458711, 458960, 459253, 459765, 459846, 460957, 461157, 461957, 462234, 462829, 462968, 463042, 463198, 463258, 463379, 463606, 463665, 463693, 463756, 463876, 464209, 464246, 464451, 465144, 465189, 465285, 465938, 466199, 466396, 466553, 466725, 467073, 467269, 467394, 467687, 467856, 467969, 468185, 468202, 468321, 468916, 469178, 469407, 469518, 469553, 469598, 469735, 469892, 470032, 470105, 470122, 470339, 471086, 471119, 472328, 481494, 483002, 483306, 483800, 484147, 484349, 484487, 484597, 484655, 484951, 485353, 485481, 485488, 485576, 485991, 486253, 486461, 486751, 487201, 487492, 488325, 489208, 489617, 489661, 489807, 492004]
Herbert, [354373, 354956, 359121, 361252, 362561, 366710, 367393, 368463, 368792, 372721, 374704, 375168, 375615, 376789, 379563, 385832, 388940, 400304, 400551, 412112, 412765, 414367, 434043, 438859, 438975, 439072, 440835, 441093, 443895, 445151, 449419, 449472, 450710, 451123, 453434, 461084, 461332, 461532, 463388, 465339, 481797, 7119, 7848, 7866, 8022, 8065, 8223, 8327, 8401, 8465, 9309, 10001, 10407, 10672, 10780, 11256, 12154, 12608, 14270, 14640, 14821, 15524, 16201, 16762, 17046, 17115, 17438, 17490, 17846, 17993, 19077, 25344, 25807, 27848, 28061, 29264, 30437, 30491, 59276, 59712, 60086, 60558, 61476, 61510, 62360, 63697, 64044, 64597, 65669, 65727, 65781, 65918, 66198, 66802, 67459, 67482, 67634, 67702, 67981, 68156, 68863, 69098, 69882, 70330, 87143, 87395, 87465, 96140, 100732, 106496, 107450, 107690, 114882, 115258, 134682, 134717, 143515, 143665, 164591, 182381, 182473, 182755, 192473, 194504, 195046, 195113, 195340, 195497, 195510, 195833, 195982, 196350, 196852, 197417, 198782, 199396, 199703, 199864, 200125, 200259, 200373, 200677, 200855, 200985, 201563, 201943, 202286, 202489, 202919, 203368, 203877, 204214, 204337, 204549, 205012, 205176, 205264, 206653, 222174, 222488, 223803, 224616, 224840, 225455, 225721, 237528, 238528, 247529, 258247, 259119, 259143, 259641, 259673, 259789, 259964, 260340, 260655, 261067, 261352, 266258, 266830, 267196, 267320, 267707, 268050, 268243, 268502, 268528, 268754, 269612, 269857, 270515, 270634, 270890, 271219, 271322, 271442, 271701, 271769, 271892, 272460, 273388, 274897, 276115, 276484, 277152, 277346, 278477, 279029, 279592, 279714, 280165, 281348, 281737, 282437, 284263, 284414, 293558, 293978, 321134, 321942, 328330, 329112, 329458, 329674, 329897, 330201, 330842, 331052, 331287, 331315, 331832, 332339, 333130, 333298, 333475, 334628, 335107, 335272, 335534, 335996, 336600, 337078, 338594, 340754, 352640, 353006, 353415, 353844, 354111, 354337, 354577, 355635, 356107, 356301, 356550, 358755, 371614, 379300, 381758, 381922, 382054, 382377, 385024, 385700, 386920, 388931, 389753, 390160, 391253, 394159, 394330, 401573, 404364, 408768, 411166, 411234, 411568, 414221, 417825, 423242, 423584, 424135, 425177, 425852, 425989, 426084, 426314, 426572, 469106, 487695, 488005, 488208, 488405, 488454, 488558, 488904, 490564]
Havisham, [100700, 100769, 100819, 101096, 101158, 102789, 102937, 104497, 107769, 107937, 109043, 109064, 116543, 117873, 118206, 118618, 120193, 120980, 127860, 129317, 129813, 130431, 130540, 133180, 133462, 134663, 135888, 137497, 137561, 138646, 139962, 143253, 143413, 157417, 157620, 158554, 158585, 165232, 165810, 165956, 168583, 170153, 170486, 170870, 171104, 171210, 171570, 173503, 173802, 174985, 176714, 176878, 178629, 178815, 187709, 188331, 188962, 189816, 190623, 190842, 191050, 191886, 193068, 194716, 197008, 197265, 198521, 200070, 200711, 201131, 201274, 203173, 203292, 203731, 205079, 206621, 207091, 214745, 214876, 217696, 220584, 220735, 221313, 221560, 221978, 222029, 222671, 224220, 224549, 233125, 233556, 233810, 233939, 234372, 252065, 252141, 257724, 260799, 269294, 280010, 283990, 284106, 295474, 299270, 318591, 319588, 320213, 320524, 320880, 320938, 321120, 321184, 321220, 321285, 321716, 354759, 355607, 355761, 355840, 356481, 356722, 357039, 357067, 361297, 362045, 362622, 362690, 363799, 365474, 366090, 367934, 368753, 368888, 369064, 369719, 413355, 455425, 455469, 455756, 459090, 471857, 471908, 474409, 476835, 477884, 478295, 478562, 479560, 479749, 480110, 481510, 484851, 484943, 485273, 486386, 487583, 487770, 488517, 488803, 491336, 491616, 491828, 492188, 492471, 492993, 493059, 493078, 495550, 280, 1310, 14509, 31194, 31778, 43629, 47399, 48157, 49594, 53822, 55057, 55125, 58475, 95546, 106873, 117417, 119870, 120355, 120897, 122129, 122513, 122744, 123207, 124576, 125131, 125470, 125931, 127018, 127670, 128055, 128236, 128401, 129601, 130211, 130455, 130833, 131191, 132417, 133484, 141999, 165351, 186493, 222429, 224810, 225893, 233222, 233249, 233361, 234036, 234303, 234477, 234961, 235337, 236658, 237180, 238253, 238473, 239438, 239870, 240014, 240649, 240970, 242554, 242930, 243047, 243204, 244305, 297050, 297376, 303425, 308915, 310358, 312488, 313837, 314984, 315570, 318221, 319219, 319435, 321148, 322533, 323168, 326319, 328931, 338534, 339081, 339964, 340059, 340094, 342343, 358912, 360518, 371725, 384368, 384806, 449307, 456525, 462994]
Wemmick, [336784, 338390, 338522, 343853, 343921, 344168, 344399, 345525, 345590, 345684, 346070, 346221, 346720, 346917, 349016, 349552, 349654, 349765, 402494, 402537, 402664, 402820, 403016, 403231, 403466, 403569, 403887, 404631, 404874, 405425, 405644, 406130, 406360, 406610, 406887, 407122, 407440, 407635, 409054, 409291, 414590, 415030, 416577, 416768, 417242, 417482, 417752, 417996, 418463, 418719, 418894, 419163, 419598, 419944, 420372, 421274, 421733, 421897, 422375, 422888, 423049, 423074, 423224, 423802, 424679, 424982, 426214, 426561, 427009, 427342, 433353, 32589, 32867, 33274, 33573, 33741, 34375, 35076, 35300, 36488, 37059, 37692, 37742, 37912, 38281, 38408, 38491, 38602, 38799, 39078, 39199, 39797, 40112, 40218, 40514, 40571, 40796, 41223, 41921, 42751, 43221, 87992, 88295, 90717, 90941, 96502, 96679, 97149, 97236, 97580, 97840, 98329, 98728, 98881, 99106, 99961, 100097, 100629, 100968, 101609, 103978, 104215, 104482, 104973, 105378, 105758, 105994, 106367, 107156, 107348, 107607, 107989, 108211, 110267, 110817, 110870, 111082, 111304, 111831, 112069, 112195, 112846, 113389, 113559, 156748, 188195, 188640, 189490, 248306, 252638, 253187, 253328, 253650, 253966, 254295, 254703, 254937, 255458, 255587, 255810, 256834, 256929, 258024, 259158, 260398, 260469, 261283, 262094, 263141, 263201, 263817, 273479, 273622, 273789, 273957, 274050, 275021, 280630, 293686, 295401, 297073, 297151, 297888, 299184, 299241, 302161, 303020, 304116, 304357, 304844, 306124, 306261, 308228, 308382, 337204, 337322, 337467, 337566, 337587, 338143, 338728, 339259, 339465, 341476, 342377, 342447, 342805, 343868, 344310, 344383, 344515, 344660, 344883, 345160, 347791, 348679, 348732, 349560, 349745, 350268, 351155, 351261, 351288, 351473, 351519, 351741, 351829, 353914, 358371, 359515, 419561, 419818, 427337, 427653, 428266, 428416, 428599, 428669, 429155, 429591, 429815, 430593, 431068, 431185, 431351, 431570, 431656, 432069, 432436, 432914, 434161, 434263, 434381, 434786, 434812, 435097, 435307, 435417]
Jaggers, [278788, 278984, 279298, 279605, 283819, 284216, 285434, 286175, 287560, 288594, 289528, 289625, 321047, 321241, 327932, 329662, 329818, 330520, 331102, 331442, 331682, 332176, 332608, 332697, 334807, 335031, 336256, 336396, 336617, 336900, 337248, 337347, 337567, 337672, 337824, 337871, 338052, 338158, 338715, 338792, 338951, 339142, 339318, 340027, 340067, 340554, 343754, 352681, 356398, 356706, 398836, 400633, 400790, 400928, 401014, 401138, 401349, 401567, 401681, 401815, 401962, 402179, 402584, 404574, 405342, 409014, 409202, 409492, 409721, 409813, 415997, 423180, 435495, 435803, 435950, 436373, 436487, 437124, 437755, 440404, 493170, 493645, 2406, 6818, 11612, 11824, 36045, 36102, 41317, 42000, 52388, 88023, 89397, 89598, 89998, 90139, 90316, 90479, 90641, 90833, 91081, 91254, 91646, 91819, 92713, 93022, 93390, 93468, 93664, 93868, 93955, 94305, 94320, 94654, 95119, 99432, 100220, 100656, 102219, 137826, 160335, 175551, 185187, 185444, 185647, 185791, 186109, 186263, 186343, 186537, 186772, 187130, 188051, 188217, 188874, 235400, 235416, 294737, 294944, 295121, 295320, 296140, 296352, 296876, 297329, 298143, 298211, 298631, 299063, 299334, 299925, 301558, 301909, 302706, 303816, 304098, 304814, 306816, 307541, 308242, 311125, 314694, 314906, 320104, 331877, 337192, 337365, 337554, 337780, 338088, 338607, 339240, 339629, 339824, 340147, 340272, 340366, 340495, 340870, 341032, 341145, 341230, 341582, 341722, 342044, 342543, 342712, 343768, 344127, 344468, 344567, 344736, 345099, 345367, 345795, 349717, 350230, 350992, 351596, 351817, 420947, 421037, 421285, 421362, 422921, 435772, 437998]
Pip, [18069, 18612, 78043, 88121, 88887, 90164, 91239, 91545, 91821, 93379, 93638, 94362, 95051, 104223, 138783, 138952, 140396, 142193, 190726, 201306, 201711, 204041, 222248, 224617, 229957, 280077, 280651, 282159, 282220, 283240, 284940, 288789, 293943, 299498, 329761, 329807, 343391, 351069, 355964, 376817, 381516, 398437, 402006, 406720, 415181, 418105, 421873, 421964, 422624, 442871, 455984, 456131, 477474, 1370, 1752, 6617, 25643, 25677, 26899, 32627, 33821, 40203, 40682, 41212, 55150, 75888, 80629, 80817, 81145, 81548, 81787, 84623, 85002, 88715, 88748, 88851, 90818, 91934, 92749, 97829, 98314, 99308, 99709, 108084, 108370, 136048, 146594, 179161, 179368, 179721, 180620, 181726, 186518, 196825, 197202, 216071, 253317, 254047, 254274, 258826, 262205, 262738, 288833, 289758, 290158, 290351, 291430, 297068, 297204, 297842, 342823, 346983, 349219, 349843, 428185, 429474, 429914, 435556, 452808, 453342, 457467, 463815]
Estella, [118316, 118701, 119678, 126523, 128498, 143266, 162582, 164410, 170224, 176836, 178496, 178975, 185367, 190330, 193081, 200323, 200613, 203139, 205042, 205692, 214758, 217317, 217729, 220748, 221106, 234244, 257737, 264510, 355656, 368721, 472748, 473349, 479734, 479947, 480149, 481667, 482702, 484569, 485402, 486213, 488060, 488229, 488444, 488621, 491750, 492013, 493188, 13364, 42609, 43442, 44496, 45840, 46046, 46492, 46833, 47053, 48070, 48531, 49383, 52606, 53072, 55161, 58733, 116664, 116808, 117261, 119533, 120178, 120637, 122011, 122483, 124436, 124680, 125213, 125518, 125745, 126230, 128517, 128698, 129122, 130321, 130741, 131167, 133342, 136888, 138775, 139714, 140649, 141002, 141036, 141119, 141392, 141526, 165403, 222957, 223859, 233235, 233296, 233330, 240229, 240355, 240948, 241092, 242519, 243022, 243938, 244639, 246515, 301535, 310055, 319775, 320017, 322004, 326210, 371519, 457271, 493866, 494202, 495299, 495728, 495848, 496531]
Wopsle, [43032, 43668, 44487, 47186, 48405, 49458, 49923, 50377, 51904, 55997, 59809, 63506, 64158, 65954, 66615, 67817, 74716, 81049, 82402, 84815, 85165, 85359, 85637, 85897, 85956, 86323, 86455, 86911, 144264, 144637, 144775, 145175, 146303, 146829, 148488, 150163, 150313, 151273, 151287, 151541, 152521, 152747, 152969, 155186, 155466, 211853, 213081, 213387, 218282, 219061, 219408, 235113, 235125, 236045, 236654, 237130, 237492, 238153, 239179, 239594, 240165, 244361, 248013, 255893, 269738, 269855, 270413, 270920, 271208, 271597, 272082, 272214, 272331, 272678, 272925, 273323, 273674, 273753, 273989, 274144, 274274, 274511, 274679, 275149, 283662, 294151, 442459, 451765, 19342, 23427, 23661, 23946, 24437, 24708, 25008, 26645, 26855, 29626, 29769, 30249, 111555, 283851, 284013, 286269, 286711, 286783, 287142, 287876, 288334, 288956, 289066, 289178, 289433, 292584, 293243]
Pumblechook, [47552, 49044, 50002, 50263, 50463, 52344, 54811, 54898, 55910, 59291, 60860, 61251, 61366, 61557, 62043, 63945, 82024, 82289, 100141, 103941, 104578, 105450, 105776, 106428, 106633, 108797, 108932, 109105, 109246, 114806, 116423, 129183, 130958, 131547, 132154, 132476, 132843, 133195, 133377, 133523, 133886, 134274, 134412, 134976, 135378, 136273, 137699, 138173, 139870, 195006, 206329, 207310, 208485, 209469, 211212, 211594, 211778, 212370, 235774, 237158, 293780, 308985, 310622, 310881, 311048, 311165, 311250, 311541, 311744, 312007, 312290, 312427, 312775, 313023, 313804, 314362, 314602, 316722, 317476, 318526, 318605, 319015, 319197, 360526, 454782, 455504, 470203, 471694, 2244, 2669, 77571, 360935, 361370, 362264, 459175, 475019, 475411, 475553, 475724, 476002, 476281, 476423, 477633, 477942, 478293, 478568, 478963, 479297, 479755, 480727]
Pocket, [342976, 350579, 351090, 351655, 352189, 353591, 376219, 376335, 376502, 376589, 376699, 376839, 377145, 377249, 378763, 378877, 379058, 379523, 379618, 379819, 380007, 380180, 380543, 380632, 380840, 381387, 382769, 383215, 383432, 383771, 383827, 384103, 384199, 384756, 385267, 385850, 385995, 386745, 387129, 387441, 387519, 387831, 387883, 388008, 388175, 388446, 389175, 391003, 391483, 391709, 391801, 392187, 392581, 392858, 392917, 393054, 393230, 393346, 393526, 393656, 394283, 394517, 395035, 395095, 396687, 396839, 397104, 397232, 397457, 397594, 397636, 397827, 397926, 397962, 398067, 398290, 398695, 400327, 411744, 413223, 413303, 413673, 414356, 442195, 442270, 458821, 477533, 31346, 46627, 56901, 57115, 57501, 57767, 62707, 62809, 143179]
